,Class,training,cidi_prob,cido_prob,codi_prob,codo_prob,wcd_prob,dfg_conf,dfg_prob,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
103,wcd,1.0,0.0,0.0,0.083,0.062,0.855,other,0.724,-0.581527359,-0.938658321,0.086819276,-0.194938889,0.45526511681319026,0.5029301362668287,0.5772249644087624,0.531144163701423
104,wcd,1.0,0.032,0.026,0.0,0.003,0.939,other,0.972,0.28582105,-0.960351653,-0.001196711,0.927968446,0.030805349590182888,-0.049760702124495,-0.13180974978117474,-0.22243699820147872
105,wcd,1.0,0.0,0.0,0.174,0.093,0.733,other,0.692,-0.43659024,0.058692045,-0.12703589999999998,-0.254436264,0.5560203442322512,0.531579387875564,0.5084757869817809,0.5757285035831446
106,wcd,1.0,0.0,0.0,0.019,0.072,0.909,other,0.884,0.935953089,-0.180920665,0.96853066,0.35144842600000004,0.3431221417945477,0.274968048621135,0.4139921612090279,0.48460618743726036
107,wcd,1.0,0.033,0.005,0.0,0.0,0.962,other,0.977,0.242185637,-0.840889124,-0.362231738,0.916830077,0.05680764989051999,0.018311102532927802,-0.0026052504540853122,-0.33102958966440904
108,wcd,1.0,0.031,0.035,0.008,0.025,0.901,other,0.874,-0.097017186,-0.213085439,0.372685224,0.227046402,-0.06977702433458353,-0.11856457729829832,-0.1855277086683338,-0.12156218881017332
109,wcd,1.0,0.012,0.009,0.002,0.004,0.973,other,0.968,0.151088792,-0.86645003,-0.282401759,0.921936203,0.07016835641866721,0.05934964133142773,0.024019415968724856,-0.19675929257627844
110,wcd,1.0,0.008,0.016,0.003,0.003,0.97,other,0.95,0.219192102,-0.864483278,-0.394329705,0.906336145,0.05026086334988462,0.2958912451341755,-0.09280625053277372,-0.13274173883864687
111,cidi,2.0,0.996,0.001,0.0,0.0,0.003,di,1.0,0.994674455,0.995062638,0.993518535,0.921315851,-0.04357346664393547,-0.13704543100350322,-0.13618480799761293,-0.17749879799619608
112,cidi,2.0,0.998,0.0,0.0,0.0,0.002,di,1.0,0.987931132,0.95821977,0.98593144,0.928859529,-0.04346546285583092,-0.16314490468887788,-0.14739580996974563,-0.2263729470073573
113,cidi,2.0,0.998,0.001,0.0,0.0,0.001,di,1.0,0.9891318,0.986495063,0.988143274,0.990538784,-0.14257267264908258,-0.10847904043861223,-0.1230605712544021,-0.05990106347379078
114,cidi,2.0,0.996,0.003,0.0,0.0,0.001,di,1.0,0.938237917,0.992356236,0.993321922,0.995687657,-0.17301706885611096,-0.09757381811290834,-0.12770455705461822,-0.06549414088226195
115,cidi,2.0,0.994,0.001,0.003,0.0,0.002,di,1.0,0.945856405,0.989213091,0.999673281,0.932916981,-0.045401673385203796,-0.11318357415430517,-0.13640642490215685,-0.15391414820924898
116,cidi,2.0,0.997,0.001,0.001,0.0,0.001,di,1.0,0.999982584,0.996495733,0.970216725,0.998576291,-0.1124180551035584,-0.010412778755561127,-0.14882516954800865,-0.17832683939964764
117,cidi,2.0,0.995,0.004,0.0,0.0,0.001,di,0.901,0.893461598,0.464775104,0.870250885,0.9802355,-0.11669566301476128,-0.016607405127942686,-0.11459529162393574,-0.09306752410789496
118,cidi,2.0,0.99,0.006,0.001,0.0,0.003,di,1.0,0.992556212,0.966031331,0.989156464,0.982467394,-0.1996074454983089,-0.01910081888667129,-0.16665914779601929,-0.14903308509715452
119,cidi,2.0,0.984,0.014,0.002,0.0,0.0,di,0.999,0.868182392,0.998338605,0.955697506,0.949249027,-0.04446399167016339,-0.06346371522142626,-0.1502713762510083,-0.012570272729837326
120,cidi,2.0,0.999,0.0,0.0,0.0,0.001,di,1.0,0.990135493,0.996749293,0.993352316,0.947246372,-0.12456411094095457,-0.12955339450331832,-0.10948205453572701,-0.11928270811649733
121,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.955312409,0.982715825,0.982435692,0.980624501,-0.11279874920993278,-0.10686319370783376,-0.12315158005352186,-0.12733150853312833
122,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.987984534,0.993433199,0.988210479,0.977316182,-0.10891168739451243,-0.10955053464120254,-0.13433441104148727,-0.12158145326711874
123,cidi,2.0,0.994,0.001,0.004,0.0,0.001,di,0.999,0.945172186,0.99912624,0.992221656,0.933782698,-0.0023626295506205923,-0.07537208031162136,-0.09121526339855168,-0.1713440239540232
124,cidi,2.0,0.991,0.005,0.0,0.0,0.004,di,1.0,0.917144906,0.993019291,0.980426513,0.992624766,-0.2185868077641254,0.01883904082026202,-0.1796093909007236,-0.253740145495115
125,cidi,2.0,0.977,0.007,0.001,0.0,0.015,di,0.961,0.904832878,0.5882001579999999,0.937649377,0.977821054,-0.2168017013559589,0.06419097035486918,-0.1101086260049188,-0.2482498302103866
126,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.993601958,0.989975397,0.991525393,0.953746891,-0.1051681229835595,-0.17014235623604654,-0.10852934503158246,-0.17140231275036621
127,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.998963722,0.999575325,0.998109773,0.960499382,-0.14143394727924435,-0.14415025695378483,-0.09340683927111593,-0.16751562588492905
128,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.998618709,0.997687275,0.994025301,0.954485403,-0.0881010170809331,-0.16942522452499614,-0.03333517917240937,-0.13178655199627032
129,cidi,2.0,0.998,0.0,0.001,0.0,0.001,di,1.0,0.997687849,0.997088776,0.989890818,0.946798472,-0.0891146184900575,-0.16417155257358232,-0.03438254485592419,-0.10755406594726448
130,cidi,2.0,0.996,0.002,0.002,0.0,0.0,di,1.0,0.993751245,0.994326718,0.998167164,0.950002251,-0.06058352229699393,-0.11936075648767601,-0.17366474314025235,-0.049003655155180674
131,cidi,2.0,0.882,0.032,0.071,0.005,0.01,di,1.0,0.998225935,0.964082175,0.947364746,0.88870944,0.08984628595677556,-0.10056506010650353,-0.064763930546892,-0.11031570855018397
132,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.993422266,0.989188894,0.970703392,0.980334062,-0.14577689728615129,-0.06789987843266072,-0.15623030065429072,-0.15739611641395307
133,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.994707404,0.988336123,0.995719397,0.9776144,-0.14745636090679495,-0.11351190398943235,-0.13756845472440818,-0.23307928997153668
134,cidi,2.0,0.997,0.003,0.0,0.0,0.0,di,1.0,0.998654016,0.995990529,0.991950709,0.987533326,-0.15164299357757344,-0.050889927470918354,-0.1751189738029844,-0.15430505163189842
135,cidi,2.0,0.997,0.001,0.0,0.0,0.002,di,1.0,0.918423428,0.966820236,0.976111937,0.992910234,-0.09726062839253437,-0.06201650411331594,-0.16452554661330465,-0.15741829801754859
136,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.99817163,0.996766056,0.997344251,0.957007409,-0.062168716210922986,-0.14932916945782634,-0.16777407535452127,-0.16839997449812438
137,cidi,2.0,0.993,0.007,0.0,0.0,0.0,di,1.0,0.871199607,0.997505367,0.968244687,0.955199334,-0.05295172233092266,-0.06404980790483986,-0.13687880242241807,-0.018120858282078493
138,cidi,2.0,0.978,0.005,0.001,0.0,0.016,di,0.964,0.774499093,0.689549173,0.7935973829999999,0.995181757,-0.16613295123952523,0.03205387342156761,-0.12088139621244072,-0.13163364720127949
139,cidi,2.0,0.7,0.029,0.21,0.052,0.009,di,1.0,0.988558173,0.984281067,0.920362505,0.8210603670000001,0.14008525628352297,-0.020011585113753595,-0.018873460060048572,-0.03719245111006102
140,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.97833547,0.981060941,0.993822738,0.992368731,-0.11129142615597232,-0.1110764697585151,-0.12126137537560674,-0.05736828263784973
141,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.985614685,0.974872955,0.993975563,0.940050058,-0.11366632962384962,-0.17228712380401687,-0.16115710852533488,-0.21801954797674655
142,cidi,2.0,0.999,0.0,0.0,0.0,0.001,di,1.0,0.999756814,0.997809857,0.997523027,0.984735182,-0.12364304861075738,-0.11369274578065969,-0.13539098175437858,-0.1529303949843644
143,cidi,2.0,0.975,0.013,0.008,0.001,0.003,di,0.999,0.8887994790000001,0.999132618,0.962657144,0.935069278,-0.03654546362364039,-0.06132158538061893,-0.1420771083591654,0.005434399451658214
144,cidi,2.0,0.991,0.001,0.006,0.0,0.002,di,1.0,0.995346379,0.998234689,0.997878727,0.945399617,-0.03280519418287275,-0.1310482789800818,-0.16557527436326025,-0.0824012893880583
145,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,0.998,0.82366868,0.992787419,0.991813854,0.97391158,-0.1436657625894736,-0.09408376888647156,-0.140023365710722,-0.1288838935408082
146,cidi,2.0,0.966,0.018,0.007,0.0,0.009,di,1.0,0.984560967,0.997272172,0.998666785,0.913332304,0.026925786909893498,-0.163660518686905,-0.1213611377707727,-0.14996262270367347
147,cidi,2.0,0.887,0.02,0.089,0.0,0.004,di,0.998,0.961233483,0.996525161,0.981952035,0.974724269,-0.01650567448694547,-0.10750985656312634,-0.017641158888663536,-0.03983135158179828
148,cidi,2.0,0.993,0.006,0.0,0.0,0.001,di,1.0,0.980231222,0.986854318,0.988917402,0.936518712,-0.06373808672633231,-0.17846717548033883,-0.07119672605403592,-0.2700032556163097
149,cidi,2.0,0.997,0.002,0.0,0.0,0.001,di,1.0,0.994483972,0.996455244,0.998187086,0.975411142,-0.18811193362876935,-0.06345188109192204,-0.1445743974763468,-0.1662404838538625
150,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.993145085,0.994278607,0.993341412,0.960060101,-0.10647617609354221,-0.11456877310879085,-0.11075596967215194,-0.09856493983745972
151,cidi,2.0,0.997,0.003,0.0,0.0,0.0,di,0.999,0.8537211440000001,0.998577086,0.96534931,0.93813598,-0.0565084032117911,-0.11058120367005317,-0.18778111502648295,-0.03149314394558502
152,cidi,2.0,0.985,0.003,0.002,0.001,0.009,di,0.945,0.633153651,0.7133546820000001,0.789125788,0.997945412,-0.16512032612719454,0.049419160008088395,-0.09606697168910865,-0.12231570434262545
153,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.961390726,0.99016546,0.990916969,0.985637328,-0.13290600478017234,-0.09699451390321893,-0.15324621852751,-0.12520900569699056
154,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.933426563,0.975930589,0.981241018,0.961499377,-0.05461478483729219,-0.0872130719704693,-0.1573049342367708,-0.03608424946791542
155,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.993624197,0.995942703,0.999043339,0.980646166,-0.14391263474953186,-0.10743786865802998,-0.14140833242653514,-0.16653611078747488
156,cidi,2.0,0.992,0.005,0.0,0.0,0.003,di,1.0,0.987842211,0.99578333,0.994614739,0.967735277,-0.15537923572058235,0.08066790383711715,-0.1700373814117642,-0.09473648670826144
157,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.992667232,0.998212493,0.999884672,0.983455883,-0.13304179149754125,-0.12333081960555398,-0.11405229541968215,-0.07354073970273635
158,cidi,2.0,0.991,0.001,0.005,0.0,0.003,di,1.0,0.996008267,0.992814396,0.992969889,0.917719332,-0.0692706987611276,-0.15983307745112246,0.00550294111415734,-0.26620072690805985
159,cidi,2.0,0.946,0.014,0.039,0.001,0.0,di,1.0,0.914462753,0.974126931,0.987230292,0.951304612,-0.004934237548440668,-0.028734309543944736,-0.047840248996950066,-0.011611012824912954
160,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.980529776,0.999163985,0.994135352,0.976958976,-0.10248932624799045,-0.1026543836126465,-0.13034624452010832,-0.131201242657985
161,cidi,2.0,0.996,0.002,0.001,0.0,0.001,di,1.0,0.967130749,0.993997366,0.998210499,0.98039204,-0.11990851786353876,-0.06172808694850037,-0.14429800161033257,-0.14799858377073644
162,cidi,2.0,0.979,0.001,0.015,0.0,0.005,di,1.0,0.905907169,0.7353777220000001,0.8772297520000001,0.921684639,0.03365880981131503,-0.0773784363000429,0.018216734994010563,-0.18149077894215737
163,cidi,2.0,0.996,0.002,0.001,0.0,0.001,di,1.0,0.989448174,0.992201834,0.990056416,0.95917916,-0.03512021542662897,-0.08745932514959964,-0.11996067866729619,-0.1649973759529959
164,cidi,2.0,0.98,0.002,0.018,0.0,0.0,di,1.0,0.994187901,0.995625945,0.99440314,0.923757064,-0.020703115624051097,-0.1677095614669326,0.01967676668794983,-0.08994359975579821
165,cidi,2.0,0.992,0.005,0.003,0.0,0.0,di,1.0,0.997166686,0.99968305,0.999017785,0.901809639,-0.12075775540333918,-0.14926042070448428,-0.11123560705916508,-0.19496593673418514
166,cidi,2.0,0.997,0.003,0.0,0.0,0.0,di,1.0,0.966805642,0.993245162,0.985273369,0.958546164,-0.0784946172518403,-0.08854216736938546,-0.1988184012717041,-0.13695294926539922
167,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.883901798,0.996577734,0.971826804,0.950767591,-0.06500710644072129,-0.10849288220782133,-0.20289000413864744,-0.028782799814380956
168,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.983133988,0.990636914,0.95200507,0.935783931,-0.0603491256562826,-0.0843261605817774,-0.1891740363516123,-0.058083599501606055
169,cidi,2.0,0.986,0.008,0.006,0.0,0.0,di,1.0,0.985648173,0.998201906,0.997888807,0.966731859,-0.05480205023589464,-0.11069949086083661,-0.1485477316045715,-0.07122812413849736
170,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.983857273,0.995264004,0.997932256,0.973646761,-0.10445465603648421,-0.11276733819776703,-0.15354533189988426,-0.10519301411328627
171,cidi,2.0,1.0,0.0,0.0,0.0,0.0,di,1.0,0.983232093,0.997849456,0.998084524,0.967589372,-0.09407639629822016,-0.11666579478362081,-0.1651600378709104,-0.08545079798936384
172,cidi,2.0,0.985,0.015,0.0,0.0,0.0,di,1.0,0.99010294,0.984210567,0.995773411,0.983474462,-0.08877950673617771,-0.12153791020406403,-0.18242274461348748,-0.0068432246226957285
173,cidi,2.0,0.996,0.001,0.0,0.0,0.003,di,1.0,0.954629216,0.996297629,0.995369586,0.938740667,-0.03827666635531164,-0.15899995331327302,-0.1346147668017085,-0.14721699716585399
174,cidi,2.0,0.998,0.002,0.0,0.0,0.0,di,1.0,0.984227042,0.989097391,0.998776306,0.978488192,-0.0705709169738649,-0.11684824871655233,-0.17340182485747177,-0.05436379784955561
175,cidi,2.0,0.993,0.001,0.006,0.0,0.0,di,1.0,0.986769299,0.999338099,0.996657452,0.959207847,-0.08792201606618286,-0.12690872803551034,-0.022367643128339897,-0.10951089454601683
176,cidi,2.0,0.999,0.001,0.0,0.0,0.0,di,1.0,0.99379657,0.997787858,0.995159399,0.960876565,-0.07681655546741861,-0.1253699438588827,-0.16981770974269209,-0.12005868043763566
177,cidi,2.0,0.754,0.013,0.226,0.004,0.003,di,0.996,0.905132828,0.817174902,0.913260306,0.755085235,0.04798327076373209,0.1552784690929154,0.005355798616493961,0.1850193242083877
178,cido,2.0,0.004,0.994,0.0,0.001,0.001,do,0.998,-0.800600882,-0.744522792,-0.78267171,0.99939802,-0.14163339719776227,-0.04299517562713313,-0.09264754086644586,0.1451912134853404
179,cido,2.0,0.024,0.976,0.0,0.0,0.0,do,0.994,-0.906372093,-0.937204068,-0.86471898,0.993402755,-0.14311732188185666,-0.08658172185940595,-0.1392936277753475,0.0770997227024361
180,cido,2.0,0.0,0.885,0.011,0.097,0.007,do,0.999,-0.635180839,-0.824858077,-0.835029672,0.716730902,0.22357394283032817,0.11589219654284233,0.12650570448570864,0.2540123923381685
181,cido,2.0,0.008,0.932,0.011,0.028,0.021,do,0.98,-0.68972497,-0.8167659540000001,-0.5726727229999999,0.9562085,-0.011919865088763054,0.1072015848487084,-0.1264814609854569,0.34541949157832585
182,cido,2.0,0.006,0.993,0.0,0.001,0.0,do,1.0,-0.746080442,-0.8105344529999999,-0.604118964,0.96653257,-0.014517272096780234,-0.130459168435462,-0.14532386553233947,0.09273420561212324
183,cido,2.0,0.002,0.83,0.016,0.143,0.009,do,0.997,-0.7508989340000001,-0.875051902,-0.885927885,0.699232582,0.23352843542343485,0.12055988319334064,0.1482949540652022,0.2617902796124243
184,cido,2.0,0.033,0.871,0.005,0.051,0.04,do,0.988,-0.7052383609999999,-0.6815451859999999,-0.660214901,0.932785176,0.013974073825899831,0.06334094668987628,-0.11832505557993155,0.07505130548732494
185,cido,2.0,0.019,0.918,0.004,0.039,0.02,do,0.991,-0.673985353,-0.610271655,-0.629211321,0.890931032,-0.027552119729158917,0.19020684768341908,-0.16656654109628657,0.1384215736793694
186,cido,2.0,0.022,0.969,0.0,0.003,0.006,do,0.996,-0.768492202,-0.8705711279999999,-0.610204257,0.986124577,-0.05188388030743323,-0.05086505974940615,-0.11584912923203672,0.03500644264188377
187,cido,2.0,0.126,0.785,0.0,0.024,0.065,do,0.873,-0.669240883,-0.7878342709999999,-0.413780015,0.973299583,-0.06771977425036904,-0.1200408482580448,-0.13492120953694509,-0.11214451097920508
188,cido,2.0,0.034,0.944,0.0,0.008,0.014,do,0.839,-0.548984816,-0.7566489040000001,0.184721537,0.982566905,-0.09267925553893007,-0.0552870188168014,-0.15015546154651732,-0.06621088884700628
189,cido,2.0,0.009,0.979,0.002,0.005,0.005,do,0.997,-0.743785363,-0.8259011279999999,-0.556661529,0.952532211,-0.07306509040090721,-0.09319167771483788,-0.09473959750738406,0.1785880778001998
190,cido,2.0,0.021,0.918,0.004,0.036,0.021,do,0.995,-0.603871258,-0.588404818,-0.548901272,0.933581932,0.03517366979254038,0.04311653930517218,-0.16251039586895125,0.05676052865362676
191,cido,2.0,0.03,0.76,0.003,0.181,0.026,do,0.962,-0.7842522820000001,-0.910542394,-0.462553641,0.8444823459999999,0.11011529337200548,-0.012992051264471541,-0.07518610832026716,-0.07250937564795537
192,cido,2.0,0.009,0.989,0.0,0.001,0.001,do,1.0,-0.8172547029999999,-0.907162344,-0.697346756,0.955401386,-0.07634453389793143,-0.00981323501002768,-0.1780522368625016,0.030682287435019214
193,cido,2.0,0.002,0.998,0.0,0.0,0.0,do,1.0,-0.72716265,-0.8202442609999999,-0.592609018,0.963263951,-0.07916209226367144,-0.03461896088899769,-0.17804000977217513,0.06390092727164541
194,cido,2.0,0.005,0.994,0.0,0.0,0.001,do,0.999,-0.838677158,-0.883634037,-0.724450356,0.977934199,-0.11453681071002081,-0.06543536113896734,-0.18374313676720802,0.030350938729388557
195,cido,2.0,0.001,0.998,0.0,0.0,0.001,do,1.0,-0.728561197,-0.819424728,-0.6521533429999999,0.969830643,-0.03495873232570222,-0.08203387622443856,-0.14616326563482068,0.10423838989927003
196,cido,2.0,0.005,0.991,0.002,0.001,0.001,do,1.0,-0.7417771940000001,-0.845787269,-0.616825143,0.987192679,-0.0277944662391854,-0.06070623460095731,-0.09246604427049453,0.06153371078374139
197,cido,2.0,0.003,0.994,0.0,0.001,0.002,do,1.0,-0.736912818,-0.843486198,-0.607377944,0.989225293,-0.03977468490191108,-0.04352033758127987,-0.0694344200802457,0.10721480292255377
198,cido,2.0,0.003,0.982,0.0,0.012,0.003,do,0.999,-0.7546257609999999,-0.8643793009999999,-0.5853574229999999,0.980082916,-0.012485085083941106,-0.046632520765400025,-0.07189332570882175,0.14367075237222193
199,codi,2.0,0.315,0.0,0.678,0.006,0.001,di,0.995,0.991474766,0.995759609,0.973052313,0.95411896,0.01918254180400017,-0.10870560247605615,0.12736660613115633,-0.049305171442197725
200,codi,2.0,0.187,0.009,0.795,0.006,0.003,di,0.997,0.926667019,0.996462182,0.961838009,0.87541939,0.14673040852633298,0.009504884410774548,0.10519213247186823,0.07067232911637919
201,codi,2.0,0.0,0.0,0.993,0.005,0.002,di,0.987,0.887716873,0.914667368,0.923943785,0.154348625,0.40689041977282475,0.396067755620367,0.4139401265426063,0.4760930584673433
202,codi,2.0,0.0,0.0,0.987,0.011,0.002,di,1.0,0.842986056,0.7518916109999999,0.84684887,0.20196263,0.3934637653830576,0.34017135476681537,0.42118310879925325,0.4324795378803791
203,codi,2.0,0.0,0.0,0.995,0.001,0.004,di,0.992,0.84281082,0.638099747,0.8154258990000001,0.016455199,0.4777422765398631,0.44353814731498636,0.47022713977106906,0.46442936494302683
204,codi,2.0,0.0,0.0,0.994,0.005,0.001,di,0.999,0.8154720329999999,0.7708417120000001,0.826465129,0.176272465,0.40076516299903436,0.3023919295507626,0.4195432832369183,0.4462563770243065
205,codi,2.0,0.0,0.0,0.997,0.001,0.002,di,0.992,0.740918801,0.837005593,0.82329891,0.034590304,0.48398362310673804,0.3895575906508281,0.4532983170387351,0.4085136717862143
206,codi,2.0,0.0,0.0,0.969,0.021,0.01,di,0.999,0.793969137,0.766040955,0.8143603759999999,0.24572094100000005,0.39201273320872015,0.2580909725973393,0.45176853499795006,0.4053317333611449
207,codi,2.0,0.0,0.0,0.98,0.013,0.007,di,0.998,0.849853413,0.746062808,0.818130523,0.18554478,0.38635481816247863,0.25168146814672454,0.42018388803968726,0.44285174183247406
208,codi,2.0,0.0,0.0,0.995,0.0,0.005,di,1.0,0.785724912,0.793580009,0.804548881,0.141680944,0.42879577124359947,0.38883130813369715,0.5433181333268169,0.4097266724296665
209,codi,2.0,0.0,0.0,0.997,0.001,0.002,di,0.998,0.8307621559999999,0.822069857,0.818071184,-0.158344738,0.5799397458508699,0.49883042307262576,0.5379940472246104,0.4270707379832687
210,codi,2.0,0.0,0.0,0.989,0.002,0.009,di,0.998,0.79277256,0.7713814920000001,0.8416310140000001,-0.16241689199999998,0.5589728152252932,0.49896035886899753,0.574399383678519,0.4546317922473405
211,codi,2.0,0.0,0.0,0.948,0.012,0.04,di,0.975,0.938685796,0.884708805,0.939580894,-0.239166004,0.5628433318964178,0.5043356759445123,0.5946875434950709,0.5461570098396606
212,codi,2.0,0.0,0.0,0.977,0.018,0.005,di,0.993,0.921606454,0.914270615,0.87555245,0.232669048,0.3835295040110269,0.28825599680897085,0.37681950246356377,0.4979162761913285
213,codi,2.0,0.009,0.003,0.921,0.046,0.021,di,0.998,0.930757707,0.952788432,0.945948914,0.525394858,0.22485525069906212,0.1954543624049937,0.2144318309742541,0.35368713559329873
214,codi,2.0,0.013,0.005,0.958,0.014,0.01,di,0.921,0.7723708440000001,0.709482409,0.6899266390000001,0.587435,0.23269905932967538,0.17427742303138616,0.27153097618769156,0.23172154349351765
215,codi,2.0,0.0,0.0,0.993,0.005,0.002,di,0.969,0.693595695,0.690388065,0.7421468640000001,0.041436399,0.5275802660267146,0.45805052171155836,0.5644715022364233,0.5170140695487901
216,codi,2.0,0.0,0.0,0.999,0.001,0.0,di,1.0,0.768488079,0.788357144,0.815697638,-0.06283290000000001,0.5357451910601984,0.4642849621275571,0.5087939698974876,0.4108724120192579
217,codi,2.0,0.0,0.0,0.998,0.002,0.0,di,1.0,0.7407258459999999,0.751501338,0.812810707,0.124783379,0.5184327371122847,0.42886270945617466,0.5432496337642667,0.6165596858938259
218,codi,2.0,0.0,0.0,0.965,0.018,0.017,di,1.0,0.788177751,0.746478141,0.820923278,0.36488668,0.3763879441944299,0.1669727417317538,0.40770907904570813,0.382502360914553
219,codi,2.0,0.011,0.003,0.966,0.017,0.003,di,0.994,0.991201828,0.947437029,0.98568973,0.665083577,0.13234446707845895,0.0859911724505985,0.1585867321486377,0.48966767581573445
220,codi,2.0,0.0,0.0,0.983,0.005,0.012,di,0.992,0.755142245,0.7030354940000001,0.757471243,0.168052397,0.49192786139393474,0.4707666753608066,0.5940111605793714,0.6101148995480751
221,codo,2.0,0.003,0.227,0.036,0.709,0.025,do,0.987,-0.7429917770000001,-0.840023836,-0.644521743,0.830747259,0.09967869794772413,0.04333326477538235,0.09006167166500298,0.23971948534211665
222,codo,2.0,0.002,0.057,0.03,0.887,0.024,do,0.872,-0.634442911,-0.839529148,-0.133098084,0.787027283,0.09377629525711158,-0.016915199051531053,0.2593970681985559,0.05510906927945247
223,codo,2.0,0.0,0.076,0.034,0.879,0.011,do,0.987,-0.650878781,-0.802057439,-0.564776127,0.60847775,0.16875095739193566,0.18080744632890072,0.2103902052618815,0.3684287385748261
224,codo,2.0,0.003,0.073,0.08,0.741,0.103,do,0.972,-0.873623782,-0.92955004,-0.6330642639999999,0.509117599,0.29312081000174434,0.2346928547481703,0.2716306688682057,0.24299796594603904
225,codo,2.0,0.0,0.093,0.017,0.864,0.026,do,0.997,-0.7783570209999999,-0.751099836,-0.693498197,0.700988814,0.2817829023324854,0.04292125481575598,0.17363722944859497,0.11239848317745828
226,codo,2.0,0.01,0.154,0.005,0.808,0.023,do,0.99,-0.7106947509999999,-0.6871188140000001,-0.635987339,0.8039758709999999,0.14755948261895088,0.11497661016322602,-0.05282260006813947,-0.02878368054518735
227,codo,2.0,0.023,0.082,0.017,0.845,0.033,do,0.965,-0.6785437120000001,-0.651338289,-0.614617965,0.755198736,0.16868676174161062,0.09264874418374615,-0.08746441458486438,-0.12436588290391962
228,codo,2.0,0.0,0.026,0.028,0.938,0.008,do,0.993,-0.697216726,-0.8249795790000001,-0.7047415570000001,0.649967285,0.12609917257730657,0.13931896544673744,0.3009665651977966,0.5738289172924667
229,codo,2.0,0.003,0.121,0.082,0.767,0.027,do,0.994,-0.770144175,-0.860546168,-0.711709575,0.7015401370000001,0.1017801166226934,0.11134331128008947,0.2596518238936179,0.5769179461203973
230,codo,2.0,0.0,0.013,0.01,0.973,0.004,do,0.994,-0.714719302,-0.859645855,-0.798299622,0.605543278,0.16889174669606685,0.14887008274191163,0.2818167101492272,0.51566302502869
231,codo,2.0,0.003,0.125,0.004,0.856,0.012,do,0.99,-0.639157667,-0.660799205,-0.548679475,0.744024424,0.17796415820142522,0.10539762438393115,-0.018363185378261697,-0.0036128502741773643
232,codo,2.0,0.0,0.004,0.109,0.821,0.066,do,0.911,-0.722760857,-0.8366943859999999,-0.630490592,0.393356778,0.3492343236657468,0.2452018033585292,0.6358143619256378,0.6496096796326021
233,codo,2.0,0.0,0.019,0.016,0.938,0.027,do,0.985,-0.58468662,-0.745267143,-0.8988934120000001,0.616233118,0.2868073888804586,0.12829751552656368,0.2141984733793106,0.1595764794774893
234,codo,2.0,0.0,0.018,0.004,0.972,0.006,do,0.999,-0.711032172,-0.772671254,-0.8976638259999999,0.662766744,0.2608782713678648,0.11435911297263114,0.20112154760672196,0.16090958040599412
235,codo,2.0,0.0,0.046,0.003,0.946,0.005,do,1.0,-0.710021173,-0.76733275,-0.898067598,0.675043394,0.2557654661145364,0.11190919523817576,0.19388926367166362,0.15911303153957962
236,codo,2.0,0.0,0.036,0.004,0.955,0.005,do,0.999,-0.722471214,-0.779243295,-0.899883262,0.661218693,0.25713476784423883,0.11562016503861587,0.1914367495726931,0.16462751105337314
237,codo,2.0,0.0,0.008,0.012,0.977,0.003,do,0.992,-0.700195683,-0.805087682,-0.661933997,0.568936138,0.16747939107559606,0.16371987739768656,0.2387728014432352,0.49853736224630657
238,codo,2.0,0.0,0.021,0.036,0.921,0.022,do,0.977,-0.7407844579999999,-0.8303448990000001,-0.6572323520000001,0.472346613,0.1901743797913694,0.18796897519429503,0.28861256870861957,0.5875682186043781
239,codo,2.0,0.0,0.007,0.029,0.935,0.029,do,0.997,-0.767184973,-0.863639998,-0.64030055,0.510099682,0.36492718949853636,0.2485981623465957,0.26882071966354093,0.5017571686331566
240,codo,2.0,0.0,0.002,0.01,0.978,0.01,do,0.979,-0.696366464,-0.853030583,-0.263197393,0.270678394,0.2819817456452622,0.3264310039492751,0.4337300997754767,0.49728242127110595
